hour,Denver_Res_mw,Denver_Com_mw,Denver_Ind_mw,Denver_mw,East_Res_mw,East_Com_mw,East_Ind_mw,East_mw,Mountain_Res_mw,Mountain_Com_mw,Mountain_Ind_mw,Mountain_mw,North_Res_mw,North_Com_mw,North_Ind_mw,North_mw,South_Res_mw,South_Com_mw,South_Ind_mw,South_mw,West_Res_mw,West_Com_mw,West_Ind_mw,West_mw
4575,1772.8154431009075,2949.803803708196,1180.3518167680445,5902.971063577148,95.77684500813695,125.6343260514637,135.78473493714628,357.1959059967469,52.696849951770695,124.03856802256259,41.8620313952321,218.59744936956537,383.27647636468936,514.3629634838959,333.2940724444714,1230.9335122930565,563.1420979590831,562.3145037683429,308.5098688599006,1433.9664705873265,275.2145196322702,338.79929436828326,249.63075031775776,863.6445643183113
4576,1801.3869961773557,2877.8675722308394,1168.2904384945325,5847.545006902727,95.47572999495648,125.61065815130688,134.3972240030505,355.48361214931384,56.57856437471247,122.65648347720443,41.43426588601465,220.66931373793156,410.13652085804074,509.8168180253854,329.8883201704762,1249.8416590539023,582.3075052463943,564.3513921177278,305.3573729882718,1452.0162703523938,301.21934065256556,345.27967736104796,247.07990838613156,893.5789263997451
4577,1905.5136463247334,2820.673032505216,1162.2018138971346,5888.388492727084,105.34735060884024,125.07789845294586,133.69680378481996,364.12205284660604,60.931913266229024,117.62035934707112,41.21832840836671,219.77060102166686,440.5177423746985,500.7666686559531,328.16908488924554,1269.4534959198973,630.337510127365,549.3748104689006,303.7659823965889,1483.4783029928547,326.56402952423247,340.51740801622174,245.79223474081678,912.873672281271
4578,2069.4296454095756,2719.3080289607515,1179.0467255854387,5967.784399955766,112.30100204723651,121.21149255093499,135.63460049605723,369.1470950942287,64.72089881981987,110.39066961791357,41.8157453919543,216.92731382968773,472.9729756588434,485.16803069385287,332.92555591492254,1291.0665622676188,695.8182533560165,524.5067956366737,308.1687557240744,1528.4938047167645,354.2819648063945,327.73135094548246,249.35473863503844,931.3680543869153
4579,2183.341456251049,2560.4359450414886,1191.5367726091051,5935.314173901643,120.70158092588689,113.08626793627253,137.07142441615315,370.85927327831257,67.19924024336217,108.6209091858661,42.25871394862099,218.07886337784925,483.76258947234265,446.3688700684355,336.4523507047498,1266.583810245528,744.2792414176337,495.71127196796556,311.43329322432254,1551.4238066099217,362.84150621927813,302.60607660707956,251.99623904680476,917.4438218731625
4580,2190.2606256583954,2262.301479783399,1213.3216062254608,5665.883711667255,121.46036163835738,91.11639910405857,139.5774974498239,352.15425819223987,67.8509014699685,100.73639383881478,43.0313288383789,211.61862414716217,473.3707973013449,379.7007954188841,342.60369965882796,1195.675292379057,746.2008333207544,440.93333463177703,317.12721944753883,1504.2613874000704,347.371961735033,253.2065213427234,256.60347926446184,857.1819623422182
4581,2082.667696125278,1988.6286401295606,1172.2569377362104,5243.553273991049,118.13635875439371,77.11775764728895,134.85352020263136,330.10763660431405,66.84735362646683,92.53743796970822,41.57494065215254,200.95973224832758,461.54619401125035,333.81108307264697,331.00833427714025,1126.3656113610375,721.796497272265,398.38466024187295,306.39410131240277,1426.575258826541,334.185473062061,228.1405085066032,247.91877707576177,810.244758644426
4582,1956.4760655771559,1748.795544030816,1154.4297031271735,4859.701312735146,106.94321473576157,70.74375678461993,132.80271950773474,310.4896910281162,60.36578377853196,86.60511485198602,40.94268487527994,187.91358350579793,423.08155947257217,286.21654910677904,325.97448628465094,1035.2725948640023,684.1825125202836,367.75532169233117,301.73457714915116,1353.6724113617659,313.38920124218606,210.13625200889302,244.14852325116067,767.6739765022397
4583,1825.6603843104242,1529.9284381686211,1161.8475387072647,4517.43636118631,96.01191989778306,59.09467907572611,133.65604884881878,288.76264782232795,55.57428556404827,78.14043207189064,41.205763782371136,174.92048141831003,378.4059218966159,249.48643842279483,328.0690487651677,955.9614090845785,651.5361145116059,332.18002262684234,303.67338509567037,1287.3895222341184,302.6191783992037,182.07087131907141,245.71730963780104,730.4073593560761
4584,1582.0854856776411,1350.3974487369837,1178.1685966513137,4110.651531065938,78.28913953045914,47.79789708031419,135.5335827292635,261.6206193400368,43.85330222633356,66.289592976524,41.78460191380889,151.92749711666647,315.7765415183022,210.481849693692,332.67760003903186,858.935991251026,553.726834686185,290.7169792699191,307.93923818662455,1152.3830521427287,263.2628396765549,154.18032889245956,249.1690245271027,666.6121930961172
4585,1279.9863370538226,1241.1063085089359,1196.4212851057866,3717.513930668545,65.4600822562698,42.09123310983191,137.63332657552385,245.18464194162556,34.05971238645335,58.14216700891484,42.4319467192083,134.6338261145765,259.4718088756,181.04238130278347,337.83158275980145,778.345772938185,443.40447400887547,258.2601504632861,312.709963695269,1014.3745881674306,207.34057662373309,139.58414232316346,253.0292569166986,599.9539758635951
4586,1050.7142909895078,1135.5857850633004,1175.2589616810506,3361.559037733859,50.61999177437243,39.231904591350656,135.19886556478042,225.0507619305035,28.03712663619986,51.68683758104032,41.68140960390308,121.40537382114326,197.35661622033135,164.7739020390623,331.8560110222748,693.9865292816685,357.2720546716205,235.15168454857198,307.17874365410125,899.6024828742937,172.34807123945174,127.4528545882693,248.55367040093515,548.3545962286562
4587,899.1464066728153,1075.4141320293436,1151.9157459870041,3126.4762846891626,42.203939564482525,37.65260149225106,132.51352013592717,212.37006119266076,23.21115140070766,49.73353369159861,40.85352556596808,113.79821065827434,161.00062665639345,156.86173607565559,325.2646241898967,643.1269869219458,295.9769514128512,220.32153347408146,301.07750137173025,817.3759862586629,145.56146062657507,120.51925403363428,243.6168504073085,509.69756506751787
4588,786.4021420048301,1038.6198648144155,1165.749937120987,2990.7719439402326,39.85949666764942,35.58601072785761,134.1049710487077,209.55047844421475,21.117373799463888,48.919849763314716,41.3441651662562,111.3813887290348,143.48477854827442,151.93193450307456,329.17096282259814,624.5876758739471,255.0599638574553,210.71409175936606,304.69335931501206,770.4674149318334,125.76259636728608,116.86130271244544,246.54262174408785,489.1665208238194
4589,706.1158479744419,1002.923643253487,1140.8410517266182,2849.8805429545473,37.27711758280819,34.257839056502824,131.2395148747043,202.77447151401532,20.015074029099885,50.36774503996808,40.46075351933346,110.84357258840143,134.10369076458022,149.00982788527037,322.1374803174636,605.2509989673142,222.32330278073354,204.59072623471357,298.18289619944323,725.0969252148903,114.32276504168293,115.66012208884584,241.27468072663675,471.2575678571655
4590,664.5517291581759,1010.8284644132884,1155.80303557875,2831.183229150214,34.98813592612862,34.06100737969483,132.96070425454394,202.0098475603674,19.6546851998147,51.667159186713725,40.99139110454758,112.313235491076,131.43034393251997,151.52647110751403,326.36227199320297,609.319087033237,213.04315352315675,206.27466604878063,302.0935265814459,721.4113461533832,109.72168239332004,114.45523383496581,244.43896717258528,468.6158834008711
4591,688.2356486896716,1069.083428644265,1184.9751500074772,2942.2942273414137,33.99399254344604,32.882766405772365,136.31659168487545,203.19335063409386,20.58778997077301,60.01313981498771,42.02600125444721,122.62693104020792,137.93017842034394,158.2417860239993,334.59955572644543,630.7715201707887,233.32130200446676,227.35900377982995,309.71827461751485,770.3985804018116,110.73978621267406,122.40572177887123,250.60853179708715,483.75403978863244
4592,863.3528356484092,1176.063289523513,1190.3382978115615,3229.754422983484,42.53986047131502,35.79783054675795,136.93355485861827,215.27124587669124,27.5852949065431,60.04100461699741,42.21620917259706,129.84250869613757,174.33223272521687,165.23435243441406,336.11393927493634,675.6805244345672,291.26287334870216,228.264386744273,311.12004653179446,830.6473066247697,133.84151047083316,120.8846766626664,251.7427754957705,506.46896262927004
4593,1035.8921681061422,1497.1577384257187,1210.3532121949436,3743.4031187268047,49.56740450770611,52.63355982120687,139.2360207893089,241.43698511822188,32.94384091028382,71.1399493035582,42.92605259587759,147.0098428097196,201.2632543082911,210.8476750091275,341.7655189393202,753.8764482567387,347.5561330387925,288.07605234027983,316.3513669939993,951.9835523730717,161.80159584966154,142.30065173023786,255.9756982770053,560.0779458569048
4594,1158.6142471117118,1950.2508783856488,1217.542471261929,4326.40759675929,55.895969528714296,75.77542368977856,140.06305525728476,271.73444847577764,32.017225858901604,84.21057541947833,43.18102487151204,159.40882614989198,219.70219519126613,286.3960721241803,343.79553863196986,849.8938059474162,398.5005559614915,385.80752568820577,318.2304316427314,1102.5385132924287,175.8887221593703,191.65771868682953,257.49614337619136,625.0425842223913
4595,1261.1273986391031,2333.3125735436015,1227.3484354565792,4821.788407639284,67.50430991819128,97.54049348216351,141.1911089697953,306.2359123701501,33.718907546941054,93.96075128806771,43.52880048819298,171.20845932320174,245.7213155114975,358.3997166596366,346.564433205817,950.6854653769512,436.59128515786847,459.1570879866977,320.7934274248025,1216.5418005693687,194.92975625108832,238.74967086370427,259.56999132959413,693.2494184443867
4596,1383.1667260954628,2604.5060379482866,1240.3402087585873,5228.012972802337,80.72394659725506,111.8607844621964,142.68565023208347,335.27038129153493,34.36299691892504,103.09034132277958,43.989563130417366,181.44290137212198,270.1170498093335,409.3668958679537,350.2328996499641,1029.7168453272513,465.6379184726027,514.475407943343,324.18910168117355,1304.3024280971192,214.89757256780803,275.7358760779606,262.3176010432968,752.9510496890655
4597,1503.61577280819,2778.925169825325,1264.6972568245885,5547.238199458104,91.25518112171679,120.16631543341926,145.4876244134332,356.90912096856925,39.26271787603649,113.39490772263578,44.853403467128174,197.51102906580044,308.78438557031063,452.3047685429289,357.11056072297504,1118.1997148362148,500.3196277878385,548.6627224600032,330.5553304596675,1379.537680707509,231.06492119300782,303.2947865525159,267.4688348516118,801.8285425971355
4598,1619.686362808244,2866.4947965338038,1269.2929102148878,5755.474069556936,92.66277082625399,124.31284854555575,146.01629694021713,362.9919163120269,45.8754123736998,118.61710554988434,45.01639164046202,209.50890956404618,337.76610782732746,472.9752004363429,358.40822808980306,1169.1495363534734,541.1059098694681,560.2344971058926,331.7565015042878,1433.0969084796484,255.54499246835516,322.11283514877056,268.4407623631583,846.098589980284
4599,1675.9183389818493,2851.1604685360417,1253.9693292026564,5781.048136720547,91.49998553645085,126.47888661679133,144.2535103231465,362.2323824763887,48.79485578280092,119.14793446330576,44.472929750279256,212.41571999638595,359.13639729661327,480.78608037447844,354.0813327968524,1194.003810467944,567.1277975932912,556.2402906276969,327.75136006985343,1451.1194482908418,275.35271273030395,331.65909957783197,265.2000023022196,872.2118146103555
4600,1723.7285075371074,2798.3872149673357,1236.7325494615588,5758.848271966001,95.62053812713508,124.18294025049455,142.27063408653132,362.074112464161,52.06709854852502,117.00752737969088,43.86161488260678,212.93624081082268,375.79699179528114,482.9134547906362,349.214210609953,1207.9246571958704,594.6309557872291,554.3222177806313,323.24616375300144,1472.1993373208618,299.77903903534525,335.77030166284095,261.5546228494952,897.1039635476814
4601,1817.9901732413373,2710.5071546654594,1239.0919975917013,5767.589325498498,99.15992009101771,117.58391891314695,142.54205912642033,359.285898130585,58.253457019914805,114.46510942621613,43.9452944180608,216.66386086419172,404.8690548543322,473.7451569198043,349.88044424033785,1228.4946560144745,628.837088864107,530.4482085816863,323.86285533840106,1483.1481527841943,318.44830904297913,326.4810814607618,262.0536188256916,906.9830093294325
4602,1970.3754396114707,2603.0536703409025,1250.7779447350158,5824.207054687389,100.72009180338547,109.789775291092,143.88638139779977,354.3962484922772,61.85755232972433,107.66880404735045,44.35974499054853,213.8861013676233,441.2133019008382,465.1174100896589,353.1801866209026,1259.5108986113996,652.2945443677717,480.2619824885813,326.91722435742736,1459.4737512137804,337.44706318304185,305.88866711461475,264.52506141773745,907.860791715394
4603,2074.656171576536,2460.909802084026,1256.0458213646054,5791.611795025167,108.16750314615841,99.8318239605713,144.49238481277226,352.491711919502,61.52538754436254,104.92443234147692,44.54657404754774,210.9963939333872,478.2305296970676,434.2860181344086,354.6676685987915,1267.1842164302677,648.1463758502816,430.0167328752247,328.29409513872946,1406.457203864236,330.4601423709832,277.9663937928171,265.6391563654849,874.0656925292851
4604,2094.194933917372,2176.5675021844945,1264.0232724142506,5534.785708516117,108.56252742419119,80.82073237304166,145.41009092451114,334.793350721744,59.837081515301996,96.81072802496327,44.829500122257045,201.47730966252232,468.82200615336365,371.97124861472645,356.9202488128356,1197.7135035809256,607.9895791728248,379.6953128317503,330.3791704037476,1318.0640624083228,320.60122894237037,237.52830709019005,267.32629494811437,825.4558309806748
4605,2016.9272117618523,1917.702909149314,1235.3036449497092,5169.933765860876,100.17161579035148,69.01637942352433,142.10625646823507,311.2942516821109,57.39852093794344,90.52142163521347,43.810937750004385,191.73088032316127,444.57834104490195,327.53606310423606,348.8107331067857,1120.9251372559236,593.6323461848566,349.570207067384,322.87268938942475,1266.0752426416652,307.42750402420376,215.91831435870404,261.2524260803979,784.5982444633057
